CO_MUNICIPIO,NO_MUNICIPIO,SG_UF,REGIAO,CLUSTER,PC_ALUNO_ALFABETIZADO,DISTANCIA_META_2030,PC_FAMILIAS_POBREZA,RENDA_PER_CAPITA_MEDIA,MEDIA_INSE,PC_ESCOLAS_BIBLIOTECA,PC_ESCOLAS_LAB_INFORMATICA,PC_ESCOLAS_INTERNET_ALUNOS
2312403,São Gonçalo Do Amarante,CE,Nordeste,0,94.34,14.34,33.99499582985822,834.41,4.564347826086957,0.2786885245901639,0.21311475409836064,0.47540983606557374
2312502,São João Do Jaguaribe,CE,Nordeste,1,85.2,5.2,29.985185185185188,939.84,4.523333333333333,0.7142857142857143,0.2857142857142857,0.8571428571428571
2312601,São Luís Do Curu,CE,Nordeste,0,96.05,16.05,35.81402257872846,622.89,4.083333333333333,0.3076923076923077,0.15384615384615385,0.38461538461538464
2312700,Senador Pompeu,CE,Nordeste,0,100.0,20.0,35.51429706115965,781.3,4.180714285714286,0.5714285714285714,0.35714285714285715,0.8571428571428571
2312809,Senador Sá,CE,Nordeste,0,100.0,20.0,34.54061251664447,623.36,4.082,0.7,0.1,0.2
2312908,Sobral,CE,Nordeste,0,96.85,16.85,31.63352106065939,1013.74,4.354366197183099,0.6293706293706294,0.45454545454545453,0.3706293706293706
2313005,Solonópole,CE,Nordeste,0,98.98,18.98,33.85535307517084,788.81,4.324285714285714,0.17647058823529413,0.23529411764705882,1.0
2313104,Tabuleiro Do Norte,CE,Nordeste,0,83.75,3.75,31.371692461308037,895.75,4.537857142857143,0.5833333333333334,0.25,0.3333333333333333
2313203,Tamboril,CE,Nordeste,0,98.5,18.5,34.04934437543133,688.17,4.12,0.17073170731707318,0.17073170731707318,0.2926829268292683
2313252,Tarrafas,CE,Nordeste,0,96.93,16.93,30.910852713178294,767.47,4.308,0.4444444444444444,0.1111111111111111,0.4444444444444444
2313302,Tauá,CE,Nordeste,1,80.69,0.69,31.75640355462624,831.53,4.438529411764706,0.8571428571428571,0.7619047619047619,0.7619047619047619
2313351,Tejuçuoca,CE,Nordeste,0,77.1,-2.9,39.072265625,554.86,4.182727272727273,0.125,0.40625,0.28125
2313401,Tianguá,CE,Nordeste,0,90.31,10.31,33.15219050526637,844.1,4.355405405405405,0.6438356164383562,0.6575342465753424,0.589041095890411
2313500,Trairi,CE,Nordeste,0,94.39,14.39,39.67575489268159,662.17,4.2958823529411765,0.35185185185185186,0.2037037037037037,0.35185185185185186
2313559,Tururu,CE,Nordeste,0,95.46,15.46,36.26204633996309,565.11,4.122857142857143,0.21739130434782608,0.043478260869565216,0.13043478260869565
2313609,Ubajara,CE,Nordeste,0,96.67,16.67,35.32462777642177,785.04,4.306818181818182,0.5714285714285714,0.3142857142857143,0.42857142857142855
2313708,Umari,CE,Nordeste,0,100.0,20.0,34.55331412103747,629.05,4.348000000000001,0.15384615384615385,0.07692307692307693,0.3076923076923077
2313757,Umirim,CE,Nordeste,0,94.53,14.53,36.139279169211974,558.68,4.129090909090909,0.19047619047619047,0.09523809523809523,0.19047619047619047
2313807,Uruburetama,CE,Nordeste,0,76.83,-3.17,39.68197248525996,661.25,4.130625,0.19444444444444445,0.2222222222222222,0.3333333333333333
2313906,Uruoca,CE,Nordeste,0,92.14,12.14,36.43173826632014,611.47,4.133333333333334,0.6470588235294118,0.47058823529411764,0.7058823529411765
2313955,Varjota,CE,Nordeste,0,99.23,19.23,35.42575166398898,702.29,4.252222222222222,0.6428571428571429,0.25,0.4642857142857143
2314003,Várzea Alegre,CE,Nordeste,0,93.2,13.2,34.736946398494005,768.75,4.27625,0.2894736842105263,0.4473684210526316,0.5
2314102,Viçosa Do Ceará,CE,Nordeste,0,87.03,7.03,37.55387612918463,548.18,4.056666666666667,0.11428571428571428,0.3,0.18571428571428572
2400109,Acari,RN,Nordeste,2,54.07,-25.93,29.847609038360485,1023.87,4.58,0.375,0.375,0.375
2400208,Açu,RN,Nordeste,2,50.2,-29.8,31.871465488183965,1026.89,4.53875,0.5116279069767442,0.3488372093023256,0.5581395348837209
2400307,Afonso Bezerra,RN,Nordeste,2,18.91,-61.09,39.58885105309623,792.26,4.386666666666667,0.13333333333333333,0.2,0.8666666666666667
2400406,Água Nova,RN,Nordeste,2,51.12,-28.88,31.593038821954483,773.54,4.4399999999999995,1.0,0.25,0.5
2400505,Alexandria,RN,Nordeste,2,55.55,-24.45,33.520336605890606,767.82,4.48625,0.5714285714285714,0.5714285714285714,0.6428571428571429
2400604,Almino Afonso,RN,Nordeste,0,73.17,-6.83,35.4814253222138,918.71,4.396,0.25,0.25,0.375
2400703,Alto Do Rodrigues,RN,Nordeste,0,81.37,1.37,34.391622340425535,885.33,4.7725,0.3333333333333333,0.13333333333333333,0.6
2400802,Angicos,RN,Nordeste,2,45.03,-34.97,31.72043010752688,913.59,4.572,0.4166666666666667,0.16666666666666666,0.5
2400901,Antônio Martins,RN,Nordeste,2,48.0,-32.0,38.16046966731898,702.33,4.5,0.1875,0.0625,0.9375
2401008,Apodi,RN,Nordeste,2,63.95,-16.05,33.740042351517594,923.68,4.535,0.6060606060606061,0.21212121212121213,0.45454545454545453
2401107,Areia Branca,RN,Nordeste,2,54.43,-25.57,28.520236087689714,1004.75,4.663571428571429,0.3103448275862069,0.06896551724137931,0.13793103448275862
2401206,Arês,RN,Nordeste,2,48.12,-31.88,33.80352644836272,714.09,4.42,0.46153846153846156,0.15384615384615385,0.3076923076923077
2401305,Campo Grande,RN,Nordeste,2,43.21,-36.79,39.578484613395396,716.29,4.378,0.4117647058823529,0.11764705882352941,0.23529411764705882
2401404,Baía Formosa,RN,Nordeste,2,47.04,-32.96,32.13048498845266,917.51,4.526666666666666,0.36363636363636365,0.09090909090909091,0.7272727272727273
2401453,Baraúna,RN,Nordeste,2,48.1,-31.9,32.15572180659462,816.94,4.5075,0.37142857142857144,0.2,0.17142857142857143
2401503,Barcelona,RN,Nordeste,0,75.01,-4.99,33.143153526970956,727.09,4.333333333333333,0.25,0.25,0.25
2401602,Bento Fernandes,RN,Nordeste,2,32.74,-47.26,34.304442825928625,702.64,4.416666666666667,0.16666666666666666,0.16666666666666666,0.3333333333333333
2401651,Bodó,RN,Nordeste,2,59.88,-20.12,34.72803347280335,748.45,4.475,0.14285714285714285,0.14285714285714285,0.42857142857142855
2401701,Bom Jesus,RN,Nordeste,2,36.94,-43.06,35.23483168715985,760.67,4.576666666666667,0.4,0.6,0.6
2401800,Brejinho,RN,Nordeste,2,54.63,-25.37,32.526164580340655,714.73,4.484,0.2,0.13333333333333333,0.6
2401859,Caiçara Do Norte,RN,Nordeste,2,48.81,-31.19,36.01681215648238,765.49,4.43,0.16666666666666666,0.08333333333333333,0.4166666666666667
2401909,Caiçara Do Rio Do Vento,RN,Nordeste,2,27.21,-52.79,38.00277392510402,744.88,4.516666666666667,0.2,0.2,0.6
2402006,Caicó,RN,Nordeste,2,53.46,-26.54,29.67505373624984,1387.38,4.566923076923077,0.5081967213114754,0.45901639344262296,0.6557377049180327
2402105,Campo Redondo,RN,Nordeste,2,55.39,-24.61,36.86094069529652,737.65,4.4628571428571435,0.4,0.3333333333333333,0.7333333333333333
2402204,Canguaretama,RN,Nordeste,2,46.7,-33.3,39.145399051886486,678.69,4.4354545454545455,0.3611111111111111,0.16666666666666666,0.4444444444444444
2402303,Caraúbas,RN,Nordeste,2,51.13,-28.87,32.58755782120268,863.21,4.416666666666667,0.6129032258064516,0.0967741935483871,0.3870967741935484
2402402,Carnaúba Dos Dantas,RN,Nordeste,1,76.15,-3.85,23.18000724375226,1016.38,4.81,0.6363636363636364,0.36363636363636365,0.5454545454545454
2402501,Carnaubais,RN,Nordeste,2,60.86,-19.14,36.130492174241,770.65,4.564,0.2727272727272727,0.18181818181818182,0.5454545454545454
2402600,Ceará-Mirim,RN,Nordeste,2,32.25,-47.75,31.54961777523755,749.64,4.4362790697674415,0.47297297297297297,0.22972972972972974,0.4189189189189189
2402709,Cerro Corá,RN,Nordeste,2,54.5,-25.5,37.44865358283889,795.91,4.633333333333334,0.6363636363636364,0.18181818181818182,0.6363636363636364
2402808,Coronel Ezequiel,RN,Nordeste,2,22.84,-57.16,35.44303797468354,623.76,4.42,0.8571428571428571,0.2857142857142857,0.42857142857142855
2402907,Coronel João Pessoa,RN,Nordeste,0,68.42,-11.58,32.55926463473634,777.32,4.256666666666667,0.6923076923076923,0.07692307692307693,0.6153846153846154
2403004,Cruzeta,RN,Nordeste,2,64.52,-15.48,31.51248970628603,984.82,4.5325,0.5,0.16666666666666666,0.3333333333333333
2403103,Currais Novos,RN,Nordeste,2,54.51,-25.49,29.24015382575255,1156.23,4.586111111111111,0.4423076923076923,0.38461538461538464,0.6346153846153846
2403202,Doutor Severiano,RN,Nordeste,0,76.25,-3.75,30.816791409046534,730.16,4.59,0.375,0.25,0.875
2403251,Parnamirim,RN,Nordeste,2,44.36,-35.64,31.37311286843997,1846.59,4.8419298245614035,0.7647058823529411,0.39869281045751637,0.5098039215686274
2403301,Encanto,RN,Nordeste,0,67.45,-12.55,29.618956131924435,783.97,4.57,0.18181818181818182,0.18181818181818182,0.18181818181818182
2403400,Equador,RN,Nordeste,2,55.29,-24.71,35.539971949509116,866.99,4.4375,0.7142857142857143,0.14285714285714285,0.7142857142857143
2403509,Espírito Santo,RN,Nordeste,2,48.11,-31.89,39.41348973607038,705.54,4.348333333333334,0.5384615384615384,0.07692307692307693,0.38461538461538464
2403608,Extremoz,RN,Nordeste,2,38.83,-41.17,35.14703292833246,910.25,4.592727272727273,0.2641509433962264,0.03773584905660377,0.2641509433962264
2403707,Felipe Guerra,RN,Nordeste,2,65.5,-14.5,30.482977038796516,860.07,4.46,0.18181818181818182,0.0,0.9090909090909091
2403756,Fernando Pedroza,RN,Nordeste,2,34.92,-45.08,33.37257210123602,820.99,4.52,0.3333333333333333,0.3333333333333333,0.6666666666666666
2403806,Florânia,RN,Nordeste,2,54.27,-25.73,31.958762886597935,884.77,4.415,0.75,0.25,0.375
2403905,Francisco Dantas,RN,Nordeste,2,61.9,-18.1,25.43046357615894,823.81,4.535,0.4,0.0,0.4
2404002,Frutuoso Gomes,RN,Nordeste,2,10.71,-69.29,32.29166666666667,794.96,4.433333333333334,0.3333333333333333,0.2222222222222222,0.6666666666666666
2404101,Galinhos,RN,Nordeste,0,76.5,-3.5,27.513227513227513,993.68,4.323333333333333,0.6,0.4,0.4
2404200,Goianinha,RN,Nordeste,2,46.43,-33.57,36.021173356859286,825.49,4.531428571428571,0.5365853658536586,0.21951219512195122,0.2926829268292683
2404309,Governador Dix-Sept Rosado,RN,Nordeste,2,64.07,-15.93,34.41447060658038,792.12,4.468,0.26666666666666666,0.2,0.4
2404408,Grossos,RN,Nordeste,0,71.53,-8.47,36.505706760316066,875.5,4.5920000000000005,0.2727272727272727,0.09090909090909091,0.18181818181818182
2404507,Guamaré,RN,Nordeste,2,35.56,-44.44,34.45745913244948,840.99,4.6066666666666665,0.13636363636363635,0.3181818181818182,0.5909090909090909
2404606,Ielmo Marinho,RN,Nordeste,2,48.61,-31.39,38.65468071915685,602.87,4.256666666666667,0.21052631578947367,0.10526315789473684,0.2631578947368421
2404705,Ipanguaçu,RN,Nordeste,2,32.47,-47.53,30.106670912275113,767.65,4.505454545454546,0.6111111111111112,0.3333333333333333,0.5555555555555556
2404804,Ipueira,RN,Nordeste,2,64.29,-15.71,21.711366538952745,929.94,4.71,0.3333333333333333,0.0,0.6666666666666666
2404853,Itajá,RN,Nordeste,1,66.41,-13.59,29.34449093444909,820.66,4.526,0.375,0.5,0.875
2404903,Itaú,RN,Nordeste,2,58.04,-21.96,35.24840410768804,705.31,4.303333333333334,0.42857142857142855,0.2857142857142857,0.42857142857142855
2405009,Jaçanã,RN,Nordeste,2,55.76,-24.24,36.59386617100372,714.44,4.515,0.6666666666666666,0.1111111111111111,0.6666666666666666
2405108,Jandaíra,RN,Nordeste,2,38.64,-41.36,36.50884198516828,762.69,4.6125,0.18181818181818182,0.09090909090909091,0.09090909090909091
2405207,Janduís,RN,Nordeste,2,53.68,-26.32,33.28248932275778,822.98,4.4799999999999995,0.5714285714285714,0.42857142857142855,0.5714285714285714
2405306,Januário Cicco,RN,Nordeste,2,50.17,-29.83,39.611260053619304,683.18,4.34,0.14285714285714285,0.07142857142857142,0.2857142857142857
2405405,Japi,RN,Nordeste,2,39.53,-40.47,38.5885546256503,600.23,4.4,0.25,0.0,0.16666666666666666
2405504,Jardim De Angicos,RN,Nordeste,2,44.11,-35.89,39.37106918238994,735.11,4.373333333333334,0.75,0.0,0.75
2405603,Jardim De Piranhas,RN,Nordeste,2,60.89,-19.11,39.07579027548559,822.69,4.272857142857143,0.2631578947368421,0.3684210526315789,0.5263157894736842
2405702,Jardim Do Seridó,RN,Nordeste,2,64.57,-15.43,24.17529496749338,1184.5,4.606,0.5833333333333334,0.16666666666666666,0.5833333333333334
2405801,João Câmara,RN,Nordeste,2,34.99,-45.01,38.64877161055505,758.0,4.37,0.35185185185185186,0.24074074074074073,0.24074074074074073
2405900,João Dias,RN,Nordeste,2,58.62,-21.38,34.261501210653755,669.87,4.475,0.3333333333333333,0.0,0.16666666666666666
2406007,José Da Penha,RN,Nordeste,2,52.17,-27.83,29.840475445730373,869.82,4.586666666666667,0.2727272727272727,0.18181818181818182,0.2727272727272727
2406106,Jucurutu,RN,Nordeste,2,51.51,-28.49,33.32916614576822,812.37,4.45375,0.32142857142857145,0.14285714285714285,0.32142857142857145
2406155,Jundiá,RN,Nordeste,2,55.56,-24.44,35.54112554112554,716.6,4.285,0.3333333333333333,0.0,1.0
2406205,Lagoa D'Anta,RN,Nordeste,2,29.81,-50.19,36.9205746814855,691.84,4.5325,0.2,0.0,0.4
2406304,Lagoa De Pedras,RN,Nordeste,2,31.64,-48.36,39.08887533048607,552.73,4.276,0.25,0.16666666666666666,0.4166666666666667
2406403,Lagoa De Velhos,RN,Nordeste,2,59.26,-20.74,33.0520393811533,815.39,4.48,0.25,0.0,0.75
2406502,Lagoa Nova,RN,Nordeste,2,47.57,-32.43,32.773109243697476,787.33,4.446,0.6666666666666666,0.14285714285714285,0.47619047619047616
2406601,Lagoa Salgada,RN,Nordeste,2,46.11,-33.89,39.52191235059761,692.89,4.38,0.38461538461538464,0.07692307692307693,0.5384615384615384
2406700,Lajes,RN,Nordeste,2,43.78,-36.22,30.214513920584206,860.33,4.524285714285715,0.7272727272727273,0.36363636363636365,0.8181818181818182
2406809,Lajes Pintadas,RN,Nordeste,0,70.0,-10.0,33.650416171224734,785.09,4.416666666666667,0.07692307692307693,0.15384615384615385,0.5384615384615384
2406908,Lucrécia,RN,Nordeste,2,66.07,-13.93,34.963023829087916,780.38,4.6066666666666665,0.8333333333333334,0.3333333333333333,0.8333333333333334
2407005,Luís Gomes,RN,Nordeste,2,49.15,-30.85,34.04255319148936,751.13,4.398571428571429,0.2222222222222222,0.1111111111111111,0.6666666666666666
2407104,Macaíba,RN,Nordeste,2,39.14,-40.86,34.983576402575224,850.48,4.508157894736843,0.5411764705882353,0.2235294117647059,0.36470588235294116
2407203,Macau,RN,Nordeste,2,43.0,-37.0,33.925925925925924,974.59,4.482,0.3793103448275862,0.3103448275862069,0.3448275862068966
2407252,Major Sales,RN,Nordeste,2,63.1,-16.9,32.967557251908396,774.51,4.550000000000001,0.3333333333333333,0.3333333333333333,0.6666666666666666
2407302,Marcelino Vieira,RN,Nordeste,2,53.11,-26.89,34.282147315855184,714.94,4.32,0.3125,0.125,0.5
2407401,Martins,RN,Nordeste,1,68.81,-11.19,34.02881271733731,888.12,4.65125,0.9090909090909091,0.6363636363636364,0.7272727272727273
2407500,Maxaranguape,RN,Nordeste,2,37.49,-42.51,33.60315029534019,770.28,4.387777777777777,0.4117647058823529,0.11764705882352941,0.4117647058823529
2407609,Messias Targino,RN,Nordeste,2,33.84,-46.16,32.474054235018414,907.34,4.365,0.16666666666666666,0.0,0.16666666666666666
2407708,Montanhas,RN,Nordeste,2,64.43,-15.57,36.87061822817081,708.38,4.257142857142857,0.25,0.0625,0.25
2407807,Monte Alegre,RN,Nordeste,2,57.68,-22.32,35.386293761777246,743.36,4.363076923076923,0.20689655172413793,0.13793103448275862,0.1724137931034483
2407906,Monte Das Gameleiras,RN,Nordeste,2,42.18,-37.82,34.56072351421189,652.71,4.396666666666667,0.1,0.0,0.7
2408003,Mossoró,RN,Nordeste,2,56.51,-23.49,29.12333875036141,1397.73,4.675543478260869,0.59375,0.34375,0.53125
2408102,Natal,RN,Nordeste,2,40.28,-39.72,35.4119988372353,2049.37,4.665777777777778,0.6991701244813278,0.4004149377593361,0.558091286307054
2408201,Nísia Floresta,RN,Nordeste,0,82.74,2.74,34.35429244588426,849.24,4.554117647058824,0.2777777777777778,0.25,0.2777777777777778
2408300,Nova Cruz,RN,Nordeste,2,47.68,-32.32,36.5785727548431,796.06,4.357647058823529,0.4146341463414634,0.12195121951219512,0.3902439024390244
2408409,Olho D'Água Do Borges,RN,Nordeste,2,47.65,-32.35,30.482758620689655,779.49,4.3100000000000005,0.16666666666666666,0.0,0.3333333333333333
2408508,Ouro Branco,RN,Nordeste,1,81.49,1.49,29.047217537942664,1010.77,4.720000000000001,1.0,0.3333333333333333,0.3333333333333333
2408607,Paraná,RN,Nordeste,2,44.85,-35.15,37.85205818632002,792.64,4.586666666666667,0.1111111111111111,0.1111111111111111,0.1111111111111111
2408706,Paraú,RN,Nordeste,2,9.09,-70.91,30.61116965226554,867.89,4.603333333333333,0.5,0.3333333333333333,0.5
2408805,Parazinho,RN,Nordeste,2,48.52,-31.48,36.67883211678832,692.93,4.34,0.5,0.25,0.5
2408904,Parelhas,RN,Nordeste,0,74.94,-5.06,32.09310850439883,1039.24,4.5475,0.7,0.2,0.23333333333333334
2408953,Rio Do Fogo,RN,Nordeste,2,51.04,-28.96,37.53804531619885,688.26,4.452,0.3888888888888889,0.05555555555555555,0.4444444444444444
2409100,Passa E Fica,RN,Nordeste,2,39.35,-40.65,34.57001196785775,741.29,4.3533333333333335,0.2608695652173913,0.13043478260869565,0.391304347826087
2409209,Passagem,RN,Nordeste,2,47.25,-32.75,34.44268357105124,744.56,4.4399999999999995,0.2857142857142857,0.0,0.2857142857142857
2409308,Patu,RN,Nordeste,2,46.28,-33.72,33.34365325077399,832.72,4.426666666666667,0.3076923076923077,0.15384615384615385,0.38461538461538464
2409332,Santa Maria,RN,Nordeste,2,20.91,-59.09,39.343683839096684,756.95,4.285,0.25,0.0,0.0
2409407,Pau Dos Ferros,RN,Nordeste,2,53.63,-26.37,32.28288750458043,1254.99,4.595555555555555,0.6216216216216216,0.32432432432432434,0.7297297297297297
2409506,Pedra Grande,RN,Nordeste,2,41.79,-38.21,33.642578125,865.04,4.465,0.42857142857142855,0.0,0.7142857142857143
2409605,Pedra Preta,RN,Nordeste,2,64.62,-15.38,37.215713301171604,756.32,4.195,0.25,0.0,0.5
2409704,Pedro Avelino,RN,Nordeste,2,36.69,-43.31,35.981615233092576,764.88,4.292,0.07142857142857142,0.21428571428571427,0.9285714285714286
2409803,Pedro Velho,RN,Nordeste,2,23.16,-56.84,39.847842354701925,697.64,4.42,0.2692307692307692,0.038461538461538464,0.19230769230769232
2409902,Pendências,RN,Nordeste,2,34.65,-45.35,35.137022167917614,903.44,4.45125,0.625,0.375,0.75
2410009,Pilões,RN,Nordeste,2,63.16,-16.84,36.86823104693141,753.42,4.46,0.25,0.0,0.75
2410108,Poço Branco,RN,Nordeste,2,25.23,-54.77,37.33243967828418,657.73,4.323333333333333,0.125,0.125,0.125
2410207,Portalegre,RN,Nordeste,0,77.87,-2.13,32.19873730441943,910.62,4.546,0.2727272727272727,0.18181818181818182,0.45454545454545453
2410256,Porto Do Mangue,RN,Nordeste,2,36.22,-43.78,35.40349572331722,666.78,4.606,0.6666666666666666,0.0,0.8333333333333334
2410306,Serra Caiada,RN,Nordeste,2,37.01,-42.99,35.20522388059702,632.55,4.398000000000001,0.1875,0.0625,0.8125
2410405,Pureza,RN,Nordeste,2,49.55,-30.45,35.69698304338252,619.44,4.36,0.46153846153846156,0.07692307692307693,0.23076923076923078
2410504,Rafael Fernandes,RN,Nordeste,2,48.07,-31.93,34.183673469387756,890.46,4.493333333333333,0.625,0.25,0.5
2410603,Rafael Godeiro,RN,Nordeste,0,95.45,15.45,32.54804711717297,762.21,4.3100000000000005,0.4,0.0,0.6
2410702,Riacho Da Cruz,RN,Nordeste,1,60.0,-20.0,33.70716510903427,662.16,4.36,0.75,0.75,1.0
2410801,Riacho De Santana,RN,Nordeste,1,72.21,-7.79,31.645569620253166,708.26,4.726666666666667,0.5714285714285714,0.2857142857142857,0.8571428571428571
2410900,Riachuelo,RN,Nordeste,2,39.9,-40.1,33.71599700524083,761.66,4.426666666666667,0.3333333333333333,0.0,0.5555555555555556
2411007,Rodolfo Fernandes,RN,Nordeste,2,66.96,-13.04,31.191088260497,589.27,4.423333333333333,0.5,0.0,0.5
2411056,Tibau,RN,Nordeste,2,51.85,-28.15,31.0,965.37,4.733333333333333,0.375,0.125,0.125
2411106,Ruy Barbosa,RN,Nordeste,0,70.37,-9.63,33.24061196105703,690.88,4.235,0.16666666666666666,0.3333333333333333,0.3333333333333333
2411205,Santa Cruz,RN,Nordeste,2,39.87,-40.13,35.34016045920031,962.17,4.446470588235294,0.5,0.55,0.775
2411403,Santana Do Matos,RN,Nordeste,2,51.46,-28.54,33.082969432314414,707.32,4.416,0.4117647058823529,0.058823529411764705,0.4117647058823529
2411429,Santana Do Seridó,RN,Nordeste,0,77.78,-2.22,26.97311361665221,1041.01,4.47,0.16666666666666666,0.3333333333333333,0.3333333333333333
2411502,Santo Antônio,RN,Nordeste,2,45.75,-34.25,37.68140981340704,756.25,4.45375,0.391304347826087,0.17391304347826086,0.43478260869565216
2411601,São Bento Do Norte,RN,Nordeste,2,53.06,-26.94,24.985405720957385,775.91,4.3999999999999995,0.3333333333333333,0.16666666666666666,0.16666666666666666
2411700,São Bento Do Trairí,RN,Nordeste,2,54.35,-25.65,36.64091093940626,715.33,4.395,0.6666666666666666,0.3333333333333333,1.0
2411809,São Fernando,RN,Nordeste,0,72.98,-7.02,30.490018148820326,1045.69,4.675000000000001,0.2,0.2,0.4
2411908,São Francisco Do Oeste,RN,Nordeste,0,84.13,4.13,30.33816425120773,913.11,4.3100000000000005,0.2,0.4,0.8
2412005,São Gonçalo Do Amarante,RN,Nordeste,2,37.44,-42.56,34.011153156741685,946.92,4.529761904761905,0.5086206896551724,0.22413793103448276,0.3879310344827586
2412104,São João Do Sabugi,RN,Nordeste,1,74.16,-5.84,29.59917780061665,1017.09,4.5566666666666675,0.75,0.5,0.5
2412203,São José De Mipibu,RN,Nordeste,2,45.13,-34.87,34.948612538540594,824.72,4.539130434782609,0.43902439024390244,0.17073170731707318,0.4146341463414634
