CO_MUNICIPIO,SG_UF,REGIAO,PC_ALUNO_ALFABETIZADO_2025,PROBABILIDADE_RISCO_NAO_ATINGIR_META,ALERTA_F1_OTIMO,ALERTA_RECALL_80
2709400,AL,Nordeste,63.92,0.09564821056771286,False,False
3154903,MG,Sudeste,76.05,0.09564115359744224,False,False
2904506,BA,Nordeste,81.62,0.09559623261324067,False,False
3171006,MG,Sudeste,68.22,0.09553355446460869,False,False
2110807,MA,Nordeste,71.07,0.09545001806137829,False,False
2703106,AL,Nordeste,59.83,0.09542844355386254,False,False
2111904,MA,Nordeste,79.16,0.09542495312819842,False,False
2512002,PB,Nordeste,72.94,0.09535917667068941,False,False
5220702,GO,Centro-Oeste,72.59,0.09534276097673992,False,False
2205508,PI,Nordeste,70.86,0.09532978214459926,False,False
2921401,BA,Nordeste,55.55,0.09532837073760601,False,False
5211800,GO,Centro-Oeste,95.59,0.09531393015779586,False,False
1301506,AM,Norte,61.02,0.09524222464115752,False,False
3120508,MG,Sudeste,87.87,0.09521322296202774,False,False
1718659,TO,Norte,42.86,0.09519571400047498,False,False
2708402,AL,Nordeste,73.99,0.09517574663908689,False,False
2931202,BA,Nordeste,59.61,0.0951440625989728,False,False
1701051,TO,Norte,75.0,0.09510306602451919,False,False
3153806,MG,Sudeste,100.0,0.09503710319402409,False,False
2311264,CE,Nordeste,91.94,0.09503365106467804,False,False
5219456,GO,Centro-Oeste,100.0,0.09502466257950241,False,False
2308906,CE,Nordeste,92.35,0.09500076502098494,False,False
2200608,PI,Nordeste,92.78,0.09497337017533625,False,False
3146750,MG,Sudeste,73.22,0.09497254304571316,False,False
2209872,PI,Nordeste,64.85,0.09495805276211565,False,False
3135209,MG,Sudeste,51.15,0.09489353702589283,False,False
2931905,BA,Nordeste,60.77,0.09486259369230014,False,False
2916708,BA,Nordeste,80.02,0.09482065001696599,False,False
3156106,MG,Sudeste,92.76,0.09480068224571488,False,False
2908408,BA,Nordeste,50.86,0.09477983904178694,False,False
2908101,BA,Nordeste,74.83,0.0947692561130638,False,False
3106101,MG,Sudeste,73.88,0.09476042550770546,False,False
2908200,BA,Nordeste,52.82,0.09467403148803281,False,False
2933174,BA,Nordeste,84.12,0.09463466058004769,False,False
2906857,BA,Nordeste,64.8,0.09457338713208474,False,False
1700707,TO,Norte,83.24,0.0945306658286461,False,False
3131703,MG,Sudeste,75.02,0.09451051703360029,False,False
3139904,MG,Sudeste,90.33,0.09450658334072568,False,False
5102702,MT,Centro-Oeste,75.03,0.09449258528125357,False,False
5105580,MT,Centro-Oeste,83.59,0.09443495904726328,False,False
5002308,MS,Centro-Oeste,80.35,0.09441670937515448,False,False
1721257,TO,Norte,82.35,0.09440561710116317,False,False
2920007,BA,Nordeste,57.32,0.09439341510373193,False,False
3135704,MG,Sudeste,79.48,0.0943796411098065,False,False
5200258,GO,Centro-Oeste,66.89,0.09437923351248188,False,False
2909406,BA,Nordeste,67.93,0.0943501083344813,False,False
5210208,GO,Centro-Oeste,90.13,0.09431305179863757,False,False
2928505,BA,Nordeste,48.36,0.0942754377934471,False,False
5211602,GO,Centro-Oeste,100.0,0.09422290720002455,False,False
3102605,MG,Sudeste,79.13,0.09421377943909097,False,False
1718758,TO,Norte,53.18,0.09420587380012956,False,False
2411007,RN,Nordeste,66.96,0.09420388992672286,False,False
3111804,MG,Sudeste,92.91,0.09417559671667387,False,False
2911808,BA,Nordeste,49.51,0.09416462038439097,False,False
2707206,AL,Nordeste,69.53,0.09415135181910707,False,False
2511608,PB,Nordeste,79.22,0.09414431022630157,False,False
1720259,TO,Norte,91.45,0.09411670413669036,False,False
2111763,MA,Nordeste,77.35,0.09399759975465327,False,False
2910602,BA,Nordeste,45.2,0.09384275761893002,False,False
1702208,TO,Norte,63.24,0.09376743470109088,False,False
3107604,MG,Sudeste,85.06,0.09368486944119593,False,False
3129301,MG,Sudeste,81.86,0.09359243735003997,False,False
2901502,BA,Nordeste,69.98,0.09358486666769825,False,False
5003900,MS,Centro-Oeste,98.36,0.09356309208310258,False,False
5103361,MT,Centro-Oeste,98.46,0.09350694044844973,False,False
2905305,BA,Nordeste,44.74,0.09349939411610496,False,False
1712801,TO,Norte,49.49,0.09348755707830295,False,False
1702406,TO,Norte,61.36,0.09346063287785798,False,False
2207801,PI,Nordeste,78.27,0.09343933025051393,False,False
2907806,BA,Nordeste,61.2,0.09341834721522753,False,False
3166402,MG,Sudeste,80.77,0.0933763117095851,False,False
3122355,MG,Sudeste,73.58,0.09332255691078234,False,False
3130002,MG,Sudeste,79.07,0.09325605179224494,False,False
5215405,GO,Centro-Oeste,96.77,0.09325357945668418,False,False
2706406,AL,Nordeste,69.84,0.09321298109815768,False,False
2906808,BA,Nordeste,56.43,0.09318398159876992,False,False
2709152,AL,Nordeste,72.41,0.09310544718507482,False,False
2921500,BA,Nordeste,50.26,0.09307673026489297,False,False
2915205,BA,Nordeste,62.16,0.09302935422033463,False,False
2932457,BA,Nordeste,43.52,0.09300199515399686,False,False
3136520,MG,Sudeste,83.97,0.0929916826695587,False,False
3149606,MG,Sudeste,91.4,0.09298713193465574,False,False
2408508,RN,Nordeste,81.49,0.09294722229327601,False,False
2408904,RN,Nordeste,74.94,0.0929239734768747,False,False
2514602,PB,Nordeste,71.35,0.09288175308595652,False,False
3117504,MG,Sudeste,83.66,0.09284779545052776,False,False
5214507,GO,Centro-Oeste,81.85,0.09283550641655439,False,False
5103254,MT,Centro-Oeste,78.57,0.09283444061388058,False,False
5007935,MS,Centro-Oeste,94.13,0.09281215597892334,False,False
3110509,MG,Sudeste,73.53,0.09279096860841,False,False
5204904,GO,Centro-Oeste,83.32,0.0927656261177799,False,False
3139607,MG,Sudeste,71.74,0.0927095313075098,False,False
2105609,MA,Nordeste,79.08,0.09270220847252791,False,False
5100805,MT,Centro-Oeste,87.19,0.09269160383356324,False,False
1101468,RO,Norte,79.58,0.09268943244362061,False,False
5106307,MT,Centro-Oeste,76.17,0.09241247945251606,False,False
2312106,CE,Nordeste,94.68,0.09239879639312897,False,False
2205557,PI,Nordeste,79.88,0.09237359974811372,False,False
3135605,MG,Sudeste,78.96,0.09232552392532342,False,False
5006408,MS,Centro-Oeste,70.28,0.0923096499926907,False,False
1711803,TO,Norte,63.66,0.09230585403735034,False,False
3108404,MG,Sudeste,89.2,0.09228841463936548,False,False
5208400,GO,Centro-Oeste,90.43,0.09226023945338563,False,False
3142254,MG,Sudeste,74.64,0.09222258659637728,False,False
3166105,MG,Sudeste,74.58,0.09221101696233468,False,False
3107505,MG,Sudeste,78.16,0.09220999190878612,False,False
2301950,CE,Nordeste,90.47,0.09217774000987411,False,False
3165800,MG,Sudeste,88.89,0.09217483002760102,False,False
2929255,BA,Nordeste,57.09,0.09213908966139282,False,False
2703502,AL,Nordeste,92.86,0.09212520995090946,False,False
5202353,GO,Centro-Oeste,97.37,0.09209746496391852,False,False
1506583,PA,Norte,73.35,0.09198504419350659,False,False
3127107,MG,Sudeste,70.41,0.09190799049936003,False,False
2901205,BA,Nordeste,60.54,0.09190101937264374,False,False
2313906,CE,Nordeste,92.14,0.09189675163296694,False,False
3169505,MG,Sudeste,80.69,0.0918472701802501,False,False
5007950,MS,Centro-Oeste,78.14,0.0918020986358301,False,False
2603504,PE,Nordeste,81.65,0.0917991518266414,False,False
2701902,AL,Nordeste,79.27,0.09178114649291404,False,False
3118007,MG,Sudeste,80.9,0.09176604578944145,False,False
3132909,MG,Sudeste,82.85,0.09172842553924365,False,False
3201100,ES,Sudeste,79.87,0.09172166873840806,False,False
3150208,MG,Sudeste,84.72,0.09171372681395296,False,False
3134905,MG,Sudeste,82.52,0.0917091132819977,False,False
2500700,PB,Nordeste,78.27,0.09167378750928115,False,False
5203559,GO,Centro-Oeste,99.11,0.09166297957640591,False,False
3132503,MG,Sudeste,81.26,0.0916363214305363,False,False
2516201,PB,Nordeste,72.13,0.09163614471553,False,False
2102309,MA,Nordeste,75.2,0.09163598226658067,False,False
5101852,MT,Centro-Oeste,68.66,0.09157542717703154,False,False
5208707,GO,Centro-Oeste,80.01,0.09154051804238926,False,False
3138005,MG,Sudeste,96.29,0.09149218047554884,False,False
2901908,BA,Nordeste,40.29,0.09143410999590815,False,False
3112307,MG,Sudeste,74.5,0.09139316076763793,False,False
3162104,MG,Sudeste,80.9,0.09133658346793633,False,False
1703826,TO,Norte,81.33,0.09130910911562438,False,False
2602209,PE,Nordeste,94.13,0.09119933233349493,False,False
2200103,PI,Nordeste,80.81,0.0911891394020977,False,False
2916807,BA,Nordeste,60.77,0.09117965811972513,False,False
2507002,PB,Nordeste,70.69,0.09110447517481048,False,False
2615607,PE,Nordeste,76.24,0.0910888944044126,False,False
2311207,CE,Nordeste,94.81,0.09106757587964057,False,False
5202155,GO,Centro-Oeste,84.46,0.09093919531146165,False,False
5105200,MT,Centro-Oeste,69.28,0.09092438225126442,False,False
2910859,BA,Nordeste,53.18,0.09091136521402127,False,False
5106455,MT,Centro-Oeste,97.37,0.09089059428215392,False,False
3146909,MG,Sudeste,81.91,0.09087894080179644,False,False
5201504,GO,Centro-Oeste,91.72,0.09084886777565088,False,False
5221577,GO,Centro-Oeste,90.96,0.09084144409636438,False,False
1600402,AP,Norte,66.16,0.0907908888921929,False,False
3120706,MG,Sudeste,97.03,0.0907789179496316,False,False
3163706,MG,Sudeste,89.2,0.09075689408339765,False,False
2933158,BA,Nordeste,58.46,0.09072845011545659,False,False
3102308,MG,Sudeste,78.89,0.0906482563979754,False,False
2313559,CE,Nordeste,95.46,0.09064190881567379,False,False
2903508,BA,Nordeste,72.37,0.09055913750211295,False,False
5101803,MT,Centro-Oeste,79.79,0.0905563835543757,False,False
5003256,MS,Centro-Oeste,76.55,0.09052686600669846,False,False
3154150,MG,Sudeste,84.83,0.09041606964221656,False,False
3151503,MG,Sudeste,73.29,0.09041550995599082,False,False
3172103,MG,Sudeste,76.47,0.0903671473027175,False,False
1703057,TO,Norte,62.26,0.09035019526398955,False,False
2302404,CE,Nordeste,90.27,0.09034604416357878,False,False
3162922,MG,Sudeste,79.73,0.0903437309313377,False,False
5006200,MS,Centro-Oeste,79.56,0.09029910775682642,False,False
3171808,MG,Sudeste,75.98,0.09026313121377691,False,False
2414407,RN,Nordeste,63.98,0.09024165131694475,False,False
2110658,MA,Nordeste,70.36,0.09013097178212828,False,False
5103056,MT,Centro-Oeste,80.36,0.09008484544270348,False,False
5205521,GO,Centro-Oeste,78.69,0.09008200491259731,False,False
2922656,BA,Nordeste,59.8,0.09007999296001648,False,False
3144656,MG,Sudeste,79.29,0.09003555164705863,False,False
2914604,BA,Nordeste,67.93,0.0900299621601048,False,False
3103702,MG,Sudeste,85.0,0.09001463714399087,False,False
2931301,BA,Nordeste,58.56,0.09000741848625675,False,False
1703891,TO,Norte,63.23,0.08989586568690061,False,False
3140001,MG,Sudeste,73.8,0.08988273602885083,False,False
2902658,BA,Nordeste,78.83,0.08985916957471156,False,False
2700409,AL,Nordeste,56.36,0.08953225953498876,False,False
2907558,BA,Nordeste,76.38,0.08951937725433792,False,False
2926400,BA,Nordeste,66.04,0.08948570811946288,False,False
3109907,MG,Sudeste,83.13,0.08942615714129576,False,False
3123007,MG,Sudeste,76.2,0.08937756330736442,False,False
2904704,BA,Nordeste,47.2,0.08932637304766057,False,False
2900405,BA,Nordeste,44.74,0.08931632749257475,False,False
2932408,BA,Nordeste,59.6,0.0892540582683125,False,False
2901304,BA,Nordeste,78.87,0.08915566753381965,False,False
3146701,MG,Sudeste,80.86,0.08912867975462435,False,False
2918753,BA,Nordeste,54.87,0.08912022145620375,False,False
3121308,MG,Sudeste,79.77,0.0890637481164205,False,False
1200401,AC,Norte,69.25,0.08900426445736968,False,False
3101003,MG,Sudeste,75.48,0.0890035372474957,False,False
2708501,AL,Nordeste,61.55,0.08899337068896618,False,False
2802601,SE,Nordeste,73.17,0.08894573330839245,False,False
2203255,PI,Nordeste,74.58,0.08891330517243931,False,False
1720903,TO,Norte,72.31,0.0888699593974544,False,False
2203750,PI,Nordeste,75.48,0.08886819062686423,False,False
2909901,BA,Nordeste,52.08,0.08886148286473788,False,False
5215603,GO,Centro-Oeste,87.69,0.08873908596810016,False,False
2907707,BA,Nordeste,58.05,0.08852157280884695,False,False
2903003,BA,Nordeste,61.63,0.08846285529849186,False,False
2921609,BA,Nordeste,63.92,0.08846268777747911,False,False
2207934,PI,Nordeste,75.0,0.08843433066148564,False,False
5211404,GO,Centro-Oeste,100.0,0.08839560163312428,False,False
1711902,TO,Norte,59.32,0.08830354391575566,False,False
2914000,BA,Nordeste,56.31,0.08816949089496001,False,False
5203104,GO,Centro-Oeste,88.0,0.08812744995100953,False,False
2209203,PI,Nordeste,74.64,0.08810256588643767,False,False
2929370,BA,Nordeste,53.25,0.08805324443776033,False,False
5203575,GO,Centro-Oeste,76.1,0.08805280987530559,False,False
2413300,RN,Nordeste,65.4,0.08798435818660996,False,False
2307254,CE,Nordeste,98.39,0.08795604936178571,False,False
4110003,PR,Sul,74.26,0.08782447770136804,False,False
5100250,MT,Centro-Oeste,87.64,0.08779447136842122,False,False
2313708,CE,Nordeste,100.0,0.0877472180182321,False,False
5204656,GO,Centro-Oeste,88.7,0.08770298012219734,False,False
2105500,MA,Nordeste,64.03,0.08768811206548786,False,False
2923050,BA,Nordeste,58.54,0.0876249113306036,False,False
2922706,BA,Nordeste,49.53,0.08756188576856214,False,False
5006903,MS,Centro-Oeste,64.86,0.08755630156582409,False,False
3133006,MG,Sudeste,83.34,0.08753601788640976,False,False
2902609,BA,Nordeste,56.15,0.08752126073760112,False,False
2608107,PE,Nordeste,90.5,0.08744845047043848,False,False
3111903,MG,Sudeste,85.38,0.08743146064769643,False,False
3204203,ES,Sudeste,81.01,0.08738775252188338,False,False
5005707,MS,Centro-Oeste,72.64,0.0873646432936534,False,False
5204557,GO,Centro-Oeste,79.65,0.08720342424099094,False,False
2925253,BA,Nordeste,58.88,0.08719454766381644,False,False
3127073,MG,Sudeste,72.53,0.08715595776391684,False,False
2112506,MA,Nordeste,73.69,0.08711881688813627,False,False
5214705,GO,Centro-Oeste,93.33,0.08707286530398096,False,False
2706901,AL,Nordeste,72.64,0.08701856843851738,False,False
1600600,AP,Norte,74.95,0.08687964211612877,False,False
2901106,BA,Nordeste,66.4,0.086876468687009,False,False
2108702,MA,Nordeste,59.22,0.08682086672358617,False,False
2915304,BA,Nordeste,69.19,0.0867909537835073,False,False
2921203,BA,Nordeste,64.36,0.08671404401701165,False,False
2920700,BA,Nordeste,47.08,0.08668678068795503,False,False
1100106,RO,Norte,71.04,0.08662081777183178,False,False
2931608,BA,Nordeste,78.0,0.08656600561036397,False,False
2406908,RN,Nordeste,66.07,0.08649832635540919,False,False
5203939,GO,Centro-Oeste,100.0,0.08648435080841546,False,False
3107109,MG,Sudeste,72.32,0.08645591598537729,False,False
2502102,PB,Nordeste,72.22,0.08638625020820742,False,False
2911709,BA,Nordeste,72.16,0.08633603189594427,False,False
1100346,RO,Norte,79.8,0.08626452613495497,False,False
2806008,SE,Nordeste,68.18,0.08618206739370776,False,False
3101607,MG,Sudeste,76.61,0.08617425913616458,False,False
2606705,PE,Nordeste,76.48,0.08614712415646827,False,False
5207600,GO,Centro-Oeste,100.0,0.08611913124326613,False,False
5204854,GO,Centro-Oeste,95.75,0.08605274065631062,False,False
2700607,AL,Nordeste,61.28,0.08601835059900428,False,False
2704401,AL,Nordeste,64.85,0.0859353090946139,False,False
2208809,PI,Nordeste,63.07,0.08590053928788789,False,False
3156007,MG,Sudeste,78.22,0.08580718596767828,False,False
2920601,BA,Nordeste,74.72,0.08579929848693627,False,False
2208601,PI,Nordeste,68.63,0.08576237149253765,False,False
3151602,MG,Sudeste,77.22,0.08572228033349617,False,False
2924306,BA,Nordeste,68.84,0.08559469195245416,False,False
5205000,GO,Centro-Oeste,93.58,0.08552067416623398,False,False
3145604,MG,Sudeste,82.48,0.08551021442476954,False,False
2211357,PI,Nordeste,65.77,0.08546820242141352,False,False
5108907,MT,Centro-Oeste,79.11,0.0854593480352327,False,False
5002407,MS,Centro-Oeste,80.18,0.0854493009739887,False,False
3119302,MG,Sudeste,85.98,0.08544887068875494,False,False
5216403,GO,Centro-Oeste,100.0,0.08544831387601802,False,False
1600055,AP,Norte,69.59,0.08541265391702932,False,False
2920908,BA,Nordeste,46.98,0.08540599337016747,False,False
2925600,BA,Nordeste,54.79,0.08539179608430233,False,False
2705606,AL,Nordeste,68.12,0.08537081642918223,False,False
5214408,GO,Centro-Oeste,86.92,0.0853607829661984,False,False
2203909,PI,Nordeste,75.38,0.08531779754450551,False,False
3201803,ES,Sudeste,90.32,0.08530437545822898,False,False
5101902,MT,Centro-Oeste,82.37,0.08530250984852367,False,False
3135050,MG,Sudeste,68.2,0.0851598091706067,False,False
2202059,PI,Nordeste,76.04,0.08514199622661883,False,False
1706100,TO,Norte,66.41,0.08502772853268871,False,False
2915908,BA,Nordeste,55.77,0.08501581463308919,False,False
2921005,BA,Nordeste,77.23,0.08500450479388648,False,False
2922102,BA,Nordeste,52.72,0.08492879411620653,False,False
2703700,AL,Nordeste,70.91,0.08492847554170942,False,False
1717800,TO,Norte,77.78,0.08490780152019121,False,False
1709500,TO,Norte,64.26,0.08489358696387996,False,False
2903276,BA,Nordeste,72.44,0.08488129690869302,False,False
1706258,TO,Norte,62.88,0.0848213755952076,False,False
3120300,MG,Sudeste,78.88,0.08478002051619857,False,False
1717503,TO,Norte,53.89,0.08472875696306546,False,False
2612406,PE,Nordeste,69.7,0.08471809973462315,False,False
2924058,BA,Nordeste,67.83,0.08470281299006165,False,False
2905909,BA,Nordeste,65.88,0.08469687764329387,False,False
1718303,TO,Norte,52.26,0.08469381368571928,False,False
2609709,PE,Nordeste,88.28,0.08467669774786735,False,False
2504009,PB,Nordeste,69.34,0.08458370058672796,False,False
2905800,BA,Nordeste,51.44,0.0844846150074281,False,False
2612901,PE,Nordeste,71.07,0.08432746811915483,False,False
2100550,MA,Nordeste,64.35,0.08431076474738197,False,False
5204102,GO,Centro-Oeste,88.5,0.08415180407190925,False,False
2923704,BA,Nordeste,58.18,0.08410383824660723,False,False
2506301,PB,Nordeste,75.44,0.08401678328905957,False,False
2903102,BA,Nordeste,66.54,0.08401322032173425,False,False
2201408,PI,Nordeste,74.48,0.08390125297322955,False,False
2804300,SE,Nordeste,65.53,0.08389593496501559,False,False
2510006,PB,Nordeste,70.04,0.08382796787214498,False,False
5219712,GO,Centro-Oeste,97.88,0.08373876184173729,False,False
3140803,MG,Sudeste,76.02,0.0837223831186393,False,False
5007703,MS,Centro-Oeste,78.92,0.08364923327106658,False,False
1200450,AC,Norte,54.42,0.08359339798134482,False,False
1718907,TO,Norte,56.87,0.08358605370700228,False,False
3169703,MG,Sudeste,73.89,0.08353506144140765,False,False
1701309,TO,Norte,53.42,0.08341507184197323,False,False
5212907,GO,Centro-Oeste,100.0,0.08336605703290068,False,False
3122900,MG,Sudeste,89.2,0.08334311424741843,False,False
1300607,AM,Norte,68.16,0.08334079128491774,False,False
2614709,PE,Nordeste,79.54,0.08330400667256689,False,False
2900900,BA,Nordeste,50.46,0.08328924334382495,False,False
2408953,RN,Nordeste,51.04,0.08317623202660565,False,False
5216007,GO,Centro-Oeste,92.2,0.08314374438013772,False,False
3167004,MG,Sudeste,88.0,0.0831000354505175,False,False
5203401,GO,Centro-Oeste,95.49,0.0829690650052245,False,False
2910107,BA,Nordeste,78.99,0.08294252659681015,False,False
2708006,AL,Nordeste,58.3,0.08291495289847503,False,False
1713700,TO,Norte,67.62,0.08284698054049326,False,False
2100477,MA,Nordeste,71.77,0.08277661613440153,False,False
2310852,CE,Nordeste,95.27,0.08277313636486534,False,False
2911105,BA,Nordeste,50.18,0.08276582607898725,False,False
3101904,MG,Sudeste,71.35,0.08275542007623872,False,False
3125002,MG,Sudeste,74.29,0.0827392207627685,False,False
2304202,CE,Nordeste,91.83,0.08266693512628578,False,False
2414704,RN,Nordeste,50.0,0.08265775645176708,False,False
2504207,PB,Nordeste,66.36,0.08265545865477077,False,False
5106000,MT,Centro-Oeste,65.81,0.08263941969273797,False,False
1714302,TO,Norte,72.71,0.08261160552595515,False,False
2300507,CE,Nordeste,100.0,0.08259162178840414,False,False
2925808,BA,Nordeste,56.56,0.08258036081816308,False,False
5106752,MT,Centro-Oeste,78.48,0.08255231035637169,False,False
5106273,MT,Centro-Oeste,90.36,0.08228243666870626,False,False
5210307,GO,Centro-Oeste,100.0,0.08224606264691975,False,False
2706802,AL,Nordeste,70.52,0.0822223917392476,False,False
2907103,BA,Nordeste,59.27,0.08220709725520736,False,False
1712504,TO,Norte,67.06,0.08218052104638414,False,False
3106903,MG,Sudeste,83.13,0.0821588182941178,False,False
2918605,BA,Nordeste,70.72,0.08213069926972434,False,False
2208403,PI,Nordeste,75.38,0.08206675021475582,False,False
3144003,MG,Sudeste,78.49,0.08198730405199581,False,False
2926905,BA,Nordeste,69.3,0.08197819614214368,False,False
2211100,PI,Nordeste,78.15,0.08194817285331216,False,False
2412104,RN,Nordeste,74.16,0.08184487238635113,False,False
5216908,GO,Centro-Oeste,89.42,0.08165107979221951,False,False
2308203,CE,Nordeste,99.18,0.0816192820513734,False,False
3156304,MG,Sudeste,83.48,0.0815656348720149,False,False
2209351,PI,Nordeste,73.41,0.08150481656853177,False,False
5107602,MT,Centro-Oeste,76.49,0.08149590474547516,False,False
2917706,BA,Nordeste,59.94,0.08142435321297804,False,False
2932507,BA,Nordeste,66.3,0.08142405360737615,False,False
3167509,MG,Sudeste,89.83,0.08138832590208593,False,False
2516102,PB,Nordeste,73.58,0.08130047045858779,False,False
2805208,SE,Nordeste,47.4,0.0812219090048748,False,False
2701357,AL,Nordeste,89.3,0.0811892273124792,False,False
2907608,BA,Nordeste,55.68,0.08110010546538306,False,False
5213400,GO,Centro-Oeste,100.0,0.08084966035853298,False,False
3171402,MG,Sudeste,76.2,0.08077022094745709,False,False
5003306,MS,Centro-Oeste,61.82,0.08060578110221057,False,False
3139003,MG,Sudeste,80.71,0.0805526846476141,False,False
2701605,AL,Nordeste,79.42,0.08054255389344793,False,False
5218300,GO,Centro-Oeste,87.99,0.08053001730412293,False,False
2921104,BA,Nordeste,76.52,0.08050787518643672,False,False
2203271,PI,Nordeste,77.86,0.08047571936169003,False,False
2900108,BA,Nordeste,67.68,0.08045339212717557,False,False
2703908,AL,Nordeste,72.34,0.08043911694226705,False,False
1720309,TO,Norte,59.57,0.08043184801841853,False,False
3134509,MG,Sudeste,91.71,0.08041920184876764,False,False
2923605,BA,Nordeste,76.69,0.08039362401490492,False,False
3144375,MG,Sudeste,74.69,0.08037112386923793,False,False
3140605,MG,Sudeste,73.08,0.08016829312809733,False,False
2900207,BA,Nordeste,52.72,0.08012963401031706,False,False
1722081,TO,Norte,65.27,0.07992753751942587,False,False
2923357,BA,Nordeste,52.24,0.07992233876951288,False,False
2804904,SE,Nordeste,51.17,0.07985413902735085,False,False
2708907,AL,Nordeste,74.27,0.07980854159228085,False,False
2500304,PB,Nordeste,63.59,0.07963930534684026,False,False
3125309,MG,Sudeste,69.72,0.07961332277541079,False,False
5209705,GO,Centro-Oeste,80.39,0.07955745875691714,False,False
5219803,GO,Centro-Oeste,78.96,0.0795429796564807,False,False
2202802,PI,Nordeste,75.17,0.07951921004776949,False,False
2907905,BA,Nordeste,49.48,0.07946880052296422,False,False
5212204,GO,Centro-Oeste,87.96,0.07944606289998302,False,False
2912905,BA,Nordeste,63.41,0.07934484206669899,False,False
2502508,PB,Nordeste,74.04,0.07933353004808774,False,False
5219738,GO,Centro-Oeste,98.1,0.07921250838977119,False,False
5220157,GO,Centro-Oeste,96.84,0.07912506418796272,False,False
3142700,MG,Sudeste,72.28,0.07911910691993022,False,False
2605707,PE,Nordeste,74.5,0.07905472857245258,False,False
5200902,GO,Centro-Oeste,85.0,0.07904768675112618,False,False
3134004,MG,Sudeste,79.4,0.07902400496127586,False,False
3169406,MG,Sudeste,77.02,0.07902373116155167,False,False
2901601,BA,Nordeste,69.71,0.07900274963561564,False,False
3152907,MG,Sudeste,81.98,0.07881624183906441,False,False
3132602,MG,Sudeste,75.25,0.07878706924099951,False,False
5002001,MS,Centro-Oeste,78.25,0.07865671108204847,False,False
3149507,MG,Sudeste,81.66,0.07860472123218627,False,False
2910750,BA,Nordeste,64.28,0.0785508600469703,False,False
2703403,AL,Nordeste,79.66,0.07840081388960693,False,False
5103502,MT,Centro-Oeste,80.34,0.07839132657284974,False,False
2707008,AL,Nordeste,75.86,0.0783548389777395,False,False
2931806,BA,Nordeste,75.13,0.07829850860903836,False,False
5101704,MT,Centro-Oeste,71.75,0.07821644463946142,False,False
5000708,MS,Centro-Oeste,56.32,0.07820876260180713,False,False
2205599,PI,Nordeste,74.83,0.07816775467949842,False,False
2202000,PI,Nordeste,77.64,0.07791202112502853,False,False
5212956,GO,Centro-Oeste,94.21,0.07784549701318706,False,False
3149101,MG,Sudeste,78.65,0.07777875452913477,False,False
5219209,GO,Centro-Oeste,92.17,0.07777473805065116,False,False
2303808,CE,Nordeste,92.37,0.07776839614189925,False,False
2927507,BA,Nordeste,51.41,0.07768646230735675,False,False
5215652,GO,Centro-Oeste,96.91,0.07766559810047607,False,False
2104206,MA,Nordeste,75.86,0.0776540257836111,False,False
1711951,TO,Norte,51.61,0.07764497250621316,False,False
5217401,GO,Centro-Oeste,76.73,0.07749318446315,False,False
5106208,MT,Centro-Oeste,77.42,0.07744125622783858,False,False
5003504,MS,Centro-Oeste,72.2,0.07739822981509945,False,False
3120102,MG,Sudeste,76.6,0.07738245429986934,False,False
3140308,MG,Sudeste,40.23,0.0772655708681482,False,False
2912202,BA,Nordeste,80.96,0.07715618530195699,False,False
5218003,GO,Centro-Oeste,65.5,0.07714464675585044,False,False
5220603,GO,Centro-Oeste,94.18,0.07714359647150949,False,False
2210003,PI,Nordeste,70.55,0.07711458454448718,False,False
2310407,CE,Nordeste,98.97,0.07710632920777775,False,False
2922052,BA,Nordeste,54.0,0.07708011681373625,False,False
2925931,BA,Nordeste,75.63,0.07704179680623287,False,False
2930303,BA,Nordeste,62.58,0.07701895088513634,False,False
1700400,TO,Norte,66.12,0.07697040939499146,False,False
5203500,GO,Centro-Oeste,87.36,0.07691804353832356,False,False
3130507,MG,Sudeste,70.97,0.0768540658636487,False,False
3123106,MG,Sudeste,71.19,0.07681700341076318,False,False
3145802,MG,Sudeste,72.73,0.07674310072366919,False,False
3117876,MG,Sudeste,76.23,0.07674236570095315,False,False
5213905,GO,Centro-Oeste,94.97,0.07671688749737197,False,False
5218789,GO,Centro-Oeste,100.0,0.07670458645868045,False,False
5207808,GO,Centro-Oeste,94.12,0.07668669889891136,False,False
5220207,GO,Centro-Oeste,96.58,0.07665400092185415,False,False
3104502,MG,Sudeste,79.27,0.07664584538955083,False,False
5212055,GO,Centro-Oeste,92.86,0.0766403891307801,False,False
5004304,MS,Centro-Oeste,72.6,0.07663781116952063,False,False
5208103,GO,Centro-Oeste,92.11,0.0766191755921798,False,False
2111532,MA,Nordeste,72.67,0.07654580058936516,False,False
2933000,BA,Nordeste,68.27,0.07644630865911518,False,False
2505238,PB,Nordeste,55.57,0.07643447133093412,False,False
1500347,PA,Norte,71.47,0.0764209302192148,False,False
2706422,AL,Nordeste,72.57,0.07635481486363888,False,False
2310803,CE,Nordeste,93.42,0.07618455195217803,False,False
2404101,RN,Nordeste,76.5,0.07614238640618097,False,False
1702307,TO,Norte,65.18,0.07603708966999857,False,False
3140506,MG,Sudeste,78.19,0.07598615469204992,False,False
5108055,MT,Centro-Oeste,80.45,0.07597972511876518,False,False
3131505,MG,Sudeste,75.97,0.07596159858427387,False,False
1705508,TO,Norte,71.73,0.07595525269361617,False,False
